panoid	pixel_error	gt_flow_u_min	gt_flow_v_min	gt_flow_u_mean	gt_flow_v_mean	gt_flow_mag_min	gt_flow_mag_max	gt_flow_mag_mean
50736	2.508598	1.3783574e-06	4.8428774e-08	1.3680351	5.429491	0.002283454	16.2315	5.925051
46672	3.4918234	6.519258e-07	1.8626451e-06	3.6360707	3.882687	0.14616118	22.391806	5.7653747
35294	4.4173093	1.5711412e-06	9.0524554e-07	6.660759	6.627431	0.013634486	27.59917	10.725076
41546	9.242175	4.6808273e-06	1.9364059e-05	5.712651	9.921308	0.0021219652	132.5011	12.181132
51784	1.8766824	4.7972426e-06	1.0084361e-05	5.0979156	6.069513	0.0053976052	32.89026	8.604634
18212	4.1137023	2.3370609e-05	1.0762364e-05	13.502603	15.145947	0.00595578	58.31172	21.814241
43362	3.9016764	2.6671216e-05	2.0936131e-06	8.5403185	6.686917	0.0109699145	22.833153	11.561155
21790	1.6719042	1.8300489e-06	1.0989606e-06	2.7168288	2.8323855	0.0062072994	27.30974	4.446118
42970	1.7755351	7.772818e-06	1.5448779e-05	3.7039664	3.5508502	0.0046102963	19.79429	5.5434704
18710	2.9746907	1.2489036e-05	8.408725e-05	24.208035	22.87322	0.039445452	82.0692	35.850063
17485	2.4039292	1.931563e-06	1.1291355e-05	17.756643	17.906296	0.010192901	60.8211	27.769405
65483	3.5482333	6.828457e-06	1.1920929e-07	5.688795	4.033532	0.08432672	36.605812	7.5125303
32938	3.0673594	2.3698434e-05	1.6577542e-05	18.724468	17.122944	0.029508574	71.19077	27.240576
35626	2.4703288	6.8992376e-06	8.419156e-06	6.7785435	4.6379333	0.008405545	18.37032	9.065644
27611	1.1546953	4.145317e-06	2.0712614e-06	9.419505	9.119509	0.00348245	31.41381	14.201654
27768	6.5946054	9.5637515e-06	1.9151717e-05	14.93128	10.141909	0.026719328	60.65379	19.469099
25072	2.8392336	5.80959e-06	4.865229e-06	6.440909	8.398777	0.008170792	36.913593	11.689684
38076	3.7015173	7.4189156e-06	8.113682e-06	3.2497275	2.910263	0.0041166353	14.20402	4.9642863
8519	1.9137903	2.1820888e-05	1.904741e-05	25.903217	24.358107	0.040808238	74.39518	39.00487
35190	1.9310108	5.736947e-07	2.9541552e-06	6.0733356	3.9577343	0.00061285286	29.742395	7.7627716
15170	1.0500183	3.515184e-05	3.758818e-06	13.009369	14.13328	0.024207514	52.50668	20.886845
90453	4.410946	1.2405217e-06	1.4405698e-05	11.871281	11.287334	0.007130223	56.596115	17.661697
1104	2.3278346	1.5888363e-06	3.1292439e-06	11.305545	9.729811	0.019520098	99.635086	16.179821
81616	2.3795612	1.423154e-05	2.2556633e-05	12.048331	12.782853	0.0069552036	56.062054	19.090334
28533	15.111816	1.3081357e-05	2.7373433e-05	21.575518	20.57343	0.004742022	83.86555	32.55738
11378	8.715587	3.1683594e-06	3.97861e-06	2.878371	3.541016	0.0053261844	20.722406	4.951098
3296	1.8790214	1.7862767e-05	1.6652048e-06	4.1071715	4.4228067	0.0084781675	18.87653	6.7711625
28538	10.041637	3.0579045e-05	4.6677887e-06	15.328138	20.276533	0.03066229	126.13747	28.03632
35738	12.061663	5.382765e-05	6.0088933e-06	21.338797	21.203632	0.0040407507	70.46222	32.997444
51292	2.85087	1.3558194e-05	1.5586615e-05	9.548429	8.339627	0.0035493723	37.54104	14.32063
27234	1.121567	3.147777e-05	5.9604645e-08	11.1638	11.518138	0.013482116	34.725437	17.341002
20746	46.056908	7.119961e-06	3.8310885e-05	32.896538	29.041332	0.06703508	122.14532	47.919834
35646	3.0867	5.2098185e-06	2.1085143e-06	10.289078	9.536887	0.011955723	33.210552	15.318627
81579	4.72035	1.0639429e-05	8.245185e-05	16.918215	14.987253	0.013151505	59.749714	25.630802
74719	3.177076	2.0451844e-06	5.029142e-07	3.1745772	2.2725995	0.0047950023	15.929087	4.3062506
38188	1.62408	3.2791868e-06	1.6391277e-06	4.1210647	4.3144946	0.004251955	23.034498	6.563391
14468	14.145348	2.5847927e-05	2.2783875e-05	29.739418	40.213593	0.011079523	173.67062	54.843624
38008	3.44995	8.832663e-05	1.1511147e-05	10.32437	3.7062743	0.003771285	22.828085	11.312488
2810	2.1335928	1.5380792e-05	1.8179417e-06	4.919804	6.2581205	0.006904324	23.884693	8.595752
55853	6.7687807	4.226342e-06	1.3615936e-05	9.2403965	6.6249714	0.0041938806	38.212357	11.962598
9542	1.4501172	2.5006011e-05	2.996996e-05	15.330236	15.929858	0.023159899	44.68674	23.833479
32808	2.3496852	2.07033e-06	4.4815242e-06	4.2675953	3.4093173	0.0016060817	33.313507	6.0348125
27317	15.603103	1.46422535e-05	1.918897e-05	24.840786	23.75642	0.016256126	169.004	36.677937
11816	1.3307371	7.933937e-06	5.9604645e-08	9.222694	9.093852	0.010650794	58.695724	13.884797
7798	1.9210448	3.636256e-05	1.0948628e-05	17.345547	13.881491	0.003908847	72.41735	24.27769
27359	29.941675	2.6760623e-05	7.8231096e-07	47.60217	28.219673	0.021724338	259.01627	59.131462
2580	2.1153173	5.350448e-06	5.327165e-07	8.79279	8.827509	0.011551871	33.576107	13.566601
21528	22.19409	1.3014302e-05	3.943965e-05	18.961952	28.89913	0.009386325	217.23688	36.370968
43764	2.0206647	7.096678e-06	4.2393804e-06	2.623385	1.4107146	0.15073487	11.506727	3.1675577
13090	1.3474938	6.357208e-06	5.3592026e-05	13.989928	14.117005	0.022372842	44.408382	21.537067
16240	2.2777033	8.833595e-06	0.00044658408	6.3824506	20.479101	4.989479	31.340666	21.861492
2884	1.6384948	1.1785887e-05	1.5757978e-05	23.253029	23.272535	0.03501424	87.068726	35.578285
11090	1.9051985	6.714836e-07	1.1634082e-05	1.6756289	4.104189	0.0064563667	15.4852	4.593763
51179	6.9835715	4.1555613e-06	5.8822334e-06	5.1035213	9.383422	0.0008335591	64.27804	11.243597
64652	1.7983203	1.2514181e-05	9.026378e-06	6.323869	7.720257	0.0092004435	26.298277	11.126298
25410	2.6617038	2.819486e-05	3.8653612e-05	14.926674	14.444874	0.014444578	52.63813	22.775877
33224	2.222309	9.628013e-06	3.828481e-05	7.401749	7.878888	0.009925002	33.557415	12.261551
33434	2.531083	3.38424e-05	2.9888004e-05	13.117575	14.529803	0.029442571	62.28532	21.12756
41186	5.080714	1.6179867e-05	8.106232e-06	18.280838	13.883759	0.0045186104	68.204605	25.630678
70055	6.2792845	8.85129e-06	7.990748e-06	12.244298	13.939206	0.014278475	55.922226	20.428885
13206	1.0202521	6.0908496e-07	2.2239983e-06	1.0756391	0.86130494	0.0013798017	6.4585586	1.5145632
16498	2.0243046	2.2221357e-06	2.529472e-06	3.2248712	1.9969628	0.0022086205	12.332936	4.2556396
47000	1.2755837	1.2544915e-06	1.6551465e-05	9.257842	9.64002	0.017915778	31.25402	14.454293
17033	2.2640865	4.89112e-05	4.7113746e-05	30.650774	29.766626	0.04933533	131.78609	46.539917
23102	2.1813242	1.674518e-06	1.2740493e-06	1.5427554	2.531544	0.0008860436	14.135535	3.137316
3411	1.2443199	1.9567087e-06	8.791685e-07	1.1367738	0.8650914	0.0010858361	5.6412497	1.5438621
55635	4.845014	1.7657876e-06	2.0228326e-06	6.4258165	5.3723187	0.0023894876	41.4401	8.948566
18182	2.2234056	1.9811094e-05	2.9243529e-06	5.0242586	5.4511065	0.0059612184	25.166782	8.040518
27462	5.5684857	4.5297667e-05	4.0605664e-06	18.100435	17.017706	0.029204687	69.11189	26.940933
18168	1.584	2.6655383e-05	2.1457672e-06	13.255537	14.218836	0.016335174	75.39027	21.354698
9557	2.840918	2.8992072e-06	1.08629465e-05	13.501777	14.476166	0.021322751	46.41692	21.56936
7770	3.098119	1.6716309e-05	3.611669e-05	37.551636	47.26634	0.06700505	141.02908	65.745186
37869	10.389453	4.377216e-06	1.06319785e-05	5.4638915	9.94077	0.003281645	29.085632	12.379809
21276	7.5347695	1.9558705e-05	2.816692e-05	23.51222	21.716312	0.0060033854	92.83672	35.417934
80455	16.36261	6.646663e-05	2.194196e-06	24.273735	13.588449	0.009136594	63.085396	28.745657
27674	6.429647	1.2204982e-05	1.6324222e-05	18.207499	17.87429	0.009018168	85.190765	27.894571
35192	1.6515526	1.427345e-05	1.0222197e-05	11.823561	11.494074	0.011058449	40.111008	17.922865
72970	3.647511	3.1050295e-06	2.2880733e-05	7.541991	9.096834	0.008872694	28.652355	13.432067
8385	1.8832049	2.3543835e-06	2.6311725e-05	20.520002	20.17162	0.040491946	69.929504	31.660368
29506	3.9800103	1.1269003e-07	1.0877848e-05	12.341336	11.410299	0.012352552	39.8418	18.625025
11538	1.7033328	2.0200387e-06	4.638359e-05	16.746658	17.02624	0.028073441	56.11512	25.85993
32766	1.5863287	1.3728626e-05	8.3856285e-06	16.362627	16.165611	0.018740868	60.049732	24.952898
39484	2.5380096	1.5978701e-05	1.865998e-05	12.260468	12.075384	0.011064995	67.745995	18.60823
41356	1.7518986	4.7944486e-06	4.9620867e-06	5.274527	4.5605206	0.007848303	20.39777	7.6071334
71406	6.8942184	15.074547	216.31366	44.88792	251.89433	220.49792	282.31824	256.12506
17561	2.1781821	7.3062256e-06	2.7295202e-05	14.840104	15.789247	0.015078062	61.884197	23.53865
17117	2.1780403	1.2760051e-05	1.5910715e-05	13.5462675	13.784595	0.012006504	50.864834	21.421085
3780	2.6276975	1.0812655e-06	1.8276274e-05	3.556124	7.971634	0.24291861	40.93532	9.214256
13000	3.2668507	7.180497e-06	2.7120113e-06	11.020337	11.368449	0.0041852985	48.798096	17.165434
43216	2.2148912	6.1448663e-06	3.837049e-06	3.2128372	3.7809317	0.011279428	31.70771	5.4749866
40992	1.7075216	7.569976e-05	1.7397106e-06	13.747194	13.83382	0.011285857	43.576336	21.180325
32180	2.0231373	3.3713877e-07	2.5816262e-06	4.072898	5.2553473	0.0037058552	22.407694	7.4211426
73205	2.8362494	3.5092235e-06	1.6018748e-07	7.2338657	6.9623127	0.007924792	24.066105	10.851992
32542	2.4405143	1.4859252e-05	5.982816e-06	10.610481	9.036548	0.013211523	29.507666	15.3652115
65469	2.9073274	3.9115548e-08	2.0116568e-06	3.6951632	7.5570145	0.0086910045	28.944836	8.887089
38756	2.293803	1.9487925e-05	1.2516975e-05	15.09962	14.916712	0.010319499	51.906174	22.904682
11440	3.0435872	1.5757047e-05	3.7029386e-06	8.477853	9.653121	0.013583572	29.362925	13.871315
3403	1.2306162	3.7951395e-06	2.5853515e-06	3.1475677	3.3132253	0.002568948	10.826183	5.068341
27367	23.12469	4.226528e-05	4.245341e-05	63.663063	56.65112	0.0493225	254.9107	94.17408
74723	4.4241385	3.377907e-06	1.7620623e-06	6.1690903	5.357308	0.008407937	25.176552	8.975616
8422	4.6863785	0.000103524886	2.477318e-06	23.575087	24.107439	0.01488785	95.10362	37.602795
25052	2.3861036	5.122274e-06	4.343316e-05	11.60862	11.887064	0.015186515	47.89556	18.14281
39056	1.8418359	1.43563375e-05	2.135709e-05	15.99848	15.686282	0.021264357	51.58292	24.301826
15102	1.6684161	2.9242598e-05	4.5415014e-05	13.271911	12.892666	0.022596395	50.017315	20.139404
71465	4.7300806	2.9731542e-05	5.2265823e-06	13.746469	9.56017	0.1524391	97.336525	17.74129
3593	1.8153021	1.4817342e-06	5.275011e-06	10.394796	10.37014	0.01889852	33.39551	16.672775
46688	5.6510997	2.3461878e-05	1.0505319e-06	14.420031	14.10658	0.19760926	64.80652	22.072914
73117	30.053944	2.0762905e-05	6.47828e-06	20.232443	12.716839	0.024895001	80.025734	26.151384
32402	2.3759518	2.0707957e-05	2.1368265e-05	15.852394	14.007275	0.022483896	56.41923	22.728317
74710	2.3422034	7.431954e-07	1.5236437e-06	4.2275434	5.679584	0.0024403362	15.966516	7.719428
17152	7.1341953	1.8426217e-05	8.118525e-05	24.22271	30.859062	0.008820077	145.05229	43.57895
47288	1.9605129	5.393289e-06	7.8603625e-06	11.618447	12.11244	0.0144847	41.284904	18.12114
90461	5.7071486	1.0430813e-07	3.2931566e-06	4.497077	3.629124	0.010415411	24.397154	6.3201013
2514	0.65196186	4.030764e-06	5.1930547e-06	3.9627275	3.8032212	0.0050629466	17.487951	6.132577
50960	2.7623165	3.580004e-06	3.322959e-06	3.2131336	3.67368	0.0062994696	21.517956	5.299248
21190	6.8369403	1.6954727e-05	4.7683716e-07	25.876387	40.82452	0.068716414	158.52026	54.482067
90566	12.103783	2.5780872e-05	3.796816e-05	24.134407	26.275578	0.030392932	92.972946	39.246193
1106	1.2194878	8.05594e-07	1.0952353e-06	2.9478092	2.9435592	0.006801734	17.311518	4.533571
11578	1.1285973	1.4137477e-06	1.4338642e-05	14.255506	13.876894	0.018072972	51.799343	21.573185
43274	3.2779014	1.1418015e-06	5.7406723e-06	7.151341	6.3398786	0.0066099744	36.17855	10.123462
9979	1.421922	7.125549e-06	4.455447e-06	11.864743	12.10798	0.024487883	44.38967	19.268614
38904	3.0188277	6.5723434e-06	8.348376e-06	10.579069	11.158895	0.0072698155	51.01859	16.445694
32708	2.6016948	2.018176e-06	1.2136996e-05	12.237011	12.689537	0.01895323	42.370422	19.06007
7572	2.1861856	2.9468909e-05	20.504267	8.856353	37.61861	20.824585	81.98312	39.05901
11186	1.177859	1.0867603e-05	3.3337623e-05	16.016626	15.711358	0.016314434	46.21471	24.656994
74811	3.3359802	2.9560179e-06	5.2154064e-07	2.3205845	2.766695	0.04514776	10.1232815	4.1531544
63746	4.0792537	8.046627e-07	3.054738e-07	8.052767	12.177332	0.0042121774	72.28672	15.421563
14880	44.556984	3.077928e-05	9.063259e-05	55.398373	57.379383	0.042418946	432.42908	83.91241
27586	6.950496	1.6483478e-05	9.85302e-05	14.272452	12.558187	0.02241823	56.32371	20.808195
70256	53.642975	7.2568655e-06	3.746897e-05	16.643114	27.97354	0.017080517	149.25659	34.697594
2702	7.4398103	1.9641593e-06	6.016344e-06	6.5904903	8.164404	0.0141581185	27.866224	11.6686535
65622	1.6027653	2.610311e-05	2.797693e-06	3.2928162	3.8139358	0.24764842	9.660856	5.3060646
27275	2.1547756	1.8659048e-05	4.6197325e-05	13.475178	13.708276	0.0076305303	49.923576	20.826118
28699	2.9114366	1.4062971e-07	4.183501e-06	5.0868616	5.4884825	0.00948103	28.915733	8.129618
3357	1.9090254	3.7625432e-07	2.2612512e-06	1.3339294	1.2434849	0.0007950165	8.336184	2.0629747
56117	10.801781	5.768612e-06	1.8388033e-05	9.600033	6.990832	0.0056914785	39.12707	13.004943
64701	1.2714336	5.125068e-06	4.7706068e-05	5.376753	7.254175	0.008721911	32.03541	10.124378
43674	2.417178	2.7939677e-06	1.7032027e-05	2.906448	3.7442658	0.0041146874	11.333753	4.985305
21754	1.9857628	6.1979517e-06	1.5433878e-05	5.1667027	5.304675	0.003563692	33.65604	8.091384
43576	7.6773295	3.5762787e-07	2.2351742e-07	3.2180746	17.397282	0.005374241	39.88691	18.318613
50610	3.2613766	1.2369826e-05	0.00013998896	15.270793	12.461914	4.632033	60.327705	21.648396
18636	2.9053528	6.0526654e-06	2.6214868e-05	15.122395	14.0720215	0.02823015	54.2132	22.517916
18458	5.417256	4.5569614e-06	4.827976e-06	16.73366	15.569866	0.025506204	101.75143	24.785862
15558	8.617894	3.8556755e-06	1.898408e-05	17.588032	15.198791	0.02553578	75.290794	25.715643
7942	2.3625975	2.5806949e-05	4.8428774e-07	16.145964	15.373989	0.15068482	90.63159	24.394579
27702	3.2930253	3.3023767e-05	2.6401132e-05	15.041455	15.882542	0.0074280556	47.00952	23.685534
74803	3.5893943	5.927868e-06	1.6219914e-05	3.7525415	4.357848	0.0076752254	18.949093	6.443337
32328	1.2148196	6.565824e-07	3.6396086e-06	2.2349536	2.4389024	0.0036195754	14.496819	3.591467
23848	4.5994473	8.759089e-06	2.0500273e-05	3.1556149	8.143048	0.0026793256	32.940235	9.245649
81771	6.7756295	4.1965395e-06	1.5635043e-05	15.767655	18.689579	0.010998959	91.42812	26.34374
3793	1.000127	4.1350722e-06	1.1816621e-05	6.236366	6.703065	0.007602775	34.866123	10.141585
11054	1.3978546	4.377216e-08	1.1827797e-05	4.9202313	5.142205	0.005320964	16.752302	7.830764
21400	2.4635253	3.282912e-06	2.0116568e-07	3.719933	3.4769857	0.004976137	28.59024	5.582033
48288	2.1866114	2.0172447e-06	1.9352883e-05	3.994808	4.014401	0.0050820336	16.06223	6.3057475
71523	7.592864	1.0026619e-05	6.5900385e-06	23.428576	16.712175	0.023892054	68.44046	32.03693
17888	2.8405814	2.3487955e-06	1.5769154e-05	10.010617	10.37214	0.002427075	69.53828	15.562685
2485	1.6478074	3.2354146e-06	3.810972e-06	4.9211974	5.838134	0.005541298	16.026108	8.522215
65125	1.6812608	1.0617077e-06	6.92904e-07	1.8668385	0.7160921	0.0007824	11.522376	2.107145
40998	1.9481887	9.077601e-06	3.9819628e-05	6.895544	7.168852	0.0074894163	29.572872	10.847449
15502	2.4156625	3.1939708e-05	6.362796e-06	9.972437	11.5635395	0.019248761	49.566765	16.862715
71354	2.6908295	6.409362e-06	1.834333e-05	4.0597525	6.627308	0.62618554	29.212404	8.11411
39216	1.7586606	3.724359e-06	1.2926757e-06	10.936895	9.921719	0.009698974	30.808578	16.328709
73256	2.0800796	7.599592e-07	1.8328428e-06	3.8097546	4.768706	0.0022478423	16.32751	6.962976
39320	1.1972978	9.2945993e-07	8.2701445e-07	1.0533671	1.2128428	0.0025162068	5.8809814	1.7828206
2912	12.578511	1.5635043e-05	4.209578e-07	31.230083	29.41296	0.005159725	233.36627	45.570198
1267	3.126024	2.1901913e-05	1.2107193e-06	27.7397	27.809998	0.060181372	117.78377	42.484486
9051	2.2630217	2.055522e-05	4.079193e-06	12.022066	12.067435	0.011580304	69.35106	18.341112
22998	2.4320128	3.7066638e-07	2.9616058e-06	5.5599074	7.395229	0.0062911008	24.61579	9.840561
12278	4.883914	3.2288954e-06	9.268522e-06	4.0775933	3.5319138	0.0005978999	31.208311	5.9217606
12036	1.3392116	8.438714e-06	2.156943e-06	15.927797	15.758101	0.017118499	54.270405	24.643444
39502	4.0288725	1.4370307e-06	1.4528632e-06	12.340352	8.784624	0.020667063	42.87033	17.235405
20156	3.9550521	8.214265e-07	1.5553087e-05	6.1915455	5.843914	0.0087071555	65.08196	9.016123
1146	10.469717	1.8873252e-05	1.29416585e-05	15.029601	21.389149	0.01814484	89.98398	28.17249
14715	1.0468616	5.768612e-06	1.873821e-06	3.8788168	4.220879	0.002701066	28.522266	6.216985
1125	1.9329273	5.0477684e-07	2.2724271e-07	8.376834	8.39888	0.00523771	38.200504	13.0044565
8387	2.0766032	7.544644e-06	1.0430813e-06	18.724674	17.080408	0.026234925	70.577736	27.252722
16288	3.471772	4.085712e-06	5.122274e-06	6.9650464	5.6004934	0.007054245	38.58114	9.629616
38738	1.422728	1.0226853e-05	3.0275434e-05	12.219119	12.244561	0.010027129	42.391476	18.699043
13436	1.363658	1.19917095e-05	1.4517456e-05	9.622735	9.422918	0.01524739	35.527073	14.733778
21036	21.966213	3.681518e-05	9.290874e-06	38.143402	30.86136	0.11223107	137.7737	53.967358
27505	2.16165	1.1147931e-06	4.8726797e-06	5.4936876	4.4587355	0.007076155	23.560968	7.7326555
17077	4.910151	4.8176385e-05	1.5866011e-05	14.117299	15.198484	0.020434493	89.980316	22.706404
72866	38.21238	6.9011003e-06	1.8700957e-06	8.599589	10.457828	0.011012648	44.33616	15.320035
74778	2.3585982	8.549541e-07	1.4640391e-06	1.8018227	3.2941525	0.0016608873	13.817263	4.168974
48406	3.080716	1.17346644e-07	2.0131469e-05	3.663871	2.2051902	0.008742748	14.055081	4.613409
55861	6.0757403	2.216734e-05	1.0579824e-06	7.961352	9.811743	0.00222293	46.621784	13.956252
39178	1.4932488	1.0238029e-05	3.065914e-06	4.4310293	4.263904	0.006813463	29.82837	6.893013
90543	3.6242254	4.2170286e-06	6.6682696e-06	6.794766	9.088914	0.010490971	28.428658	12.069552
50822	1.5155977	1.1920929e-07	1.065433e-06	2.0056536	1.5849257	0.0026057465	7.6123285	2.81557
35792	3.628616	2.029352e-06	1.7911196e-05	14.653848	16.978354	0.0040824534	47.424587	25.455944
90423	3.6898253	1.1365861e-05	2.5331974e-07	6.2721887	7.0532823	0.014181281	29.450104	10.600801
18308	3.0134943	4.4880435e-06	1.8980354e-05	8.922366	11.2123785	0.009811621	43.98449	15.586415
17202	2.0102541	5.1865354e-05	2.0127743e-05	16.056328	15.521098	0.015704613	60.60056	24.293684
15912	2.4020834	2.8023496e-06	8.959323e-06	10.092694	10.062438	0.015532535	57.459747	15.965314
65444	3.4880295	6.4428896e-06	8.866191e-07	2.4061048	2.5275698	0.0020506317	15.509798	3.8479853
47266	3.4140809	3.04766e-05	2.4661422e-06	7.4835334	8.076329	0.022695798	27.702875	12.093881
51191	3.8855019	4.2486936e-06	1.2427568e-05	7.5994186	5.7923064	0.012246999	78.7848	10.288684
33774	1.7347143	1.9312836e-05	1.9777566e-05	8.896316	7.7595396	0.012489928	40.028988	12.88006
32914	2.4125137	2.9522926e-07	1.1406839e-05	10.905657	10.752654	0.005524299	45.506065	16.649454
32189	2.7412784	4.5541674e-07	1.9185245e-06	3.8575804	3.7536707	0.0024249689	24.833244	5.9909024
65344	3.1317196	3.678724e-05	7.4505806e-07	8.426315	4.727423	0.009000044	27.36581	10.756866
81830	4.561158	1.0303222e-05	4.1957945e-05	11.172933	11.417591	0.013888088	55.155357	17.1373
22712	2.6022217	6.398186e-07	1.3176352e-05	5.8654714	5.8095336	0.009568271	33.347683	9.028462
65517	2.527077	2.0507723e-06	3.322959e-06	7.0748034	5.9999847	0.016115665	23.108515	10.083103
9490	1.4086355	1.794938e-05	2.656132e-06	15.97498	16.115551	0.02187297	49.12316	24.676872
20592	1.8768779	1.1594966e-06	4.5448542e-07	1.6093196	2.3331106	0.0030818223	8.668596	3.1606665
23112	2.0880687	4.1993335e-06	5.0816685e-05	14.626245	12.829481	0.01283174	87.19862	21.44924
41540	1.2990603	1.553446e-06	1.9222498e-06	2.0458226	2.4746606	0.0043151323	9.017542	3.5186527
16112	2.6267955	3.025122e-05	3.2261014e-06	10.827077	10.931487	0.0046850448	44.774864	17.456676
38186	1.7964101	2.9271469e-06	1.7508864e-06	6.020855	6.35764	0.0036786546	19.98114	9.775274
14735	1.1352245	5.424954e-06	9.343028e-06	9.5145645	8.797933	0.012345806	32.484016	14.085699
41586	3.637716	2.6365742e-06	5.5246055e-06	7.148209	4.589228	0.007960526	26.960894	9.146714
68743	1.4764123	1.4342368e-07	5.029142e-07	2.878188	1.8351421	0.0007814954	14.530727	3.6692603
38726	1.3664556	8.522533e-05	6.2584877e-07	11.025585	10.182836	0.004173595	39.751232	16.66294
10920	1.8948097	1.7755665e-05	4.7218055e-05	14.860594	15.65158	0.027997155	51.833668	23.290596
15886	1.1620271	4.836358e-06	1.937151e-05	10.765717	10.715808	0.011600607	44.9039	16.421154
23156	1.4145924	4.6202913e-06	5.867332e-06	3.2495482	2.2212002	0.0039719376	8.73321	4.3472385
74688	2.9593608	3.2875687e-07	2.834946e-06	3.2935421	2.6029098	0.0009127777	15.409716	4.3393044
81855	1.5808254	1.017563e-05	1.1507422e-05	15.57407	15.859595	0.028259022	50.193295	25.264482
22714	1.8590487	1.0645948e-05	2.8982759e-06	3.1590633	3.6368446	0.0061152647	11.996318	5.3111587
12404	3.359627	2.6728958e-07	4.6491623e-06	5.0709486	4.188947	0.004859324	24.510118	7.2272234
18506	1.6439198	4.286878e-06	3.6664307e-05	5.40951	7.554872	0.011065714	29.869308	10.441537
3784	2.3427389	2.0684674e-06	1.9930303e-06	4.006695	5.102014	0.004571586	19.50246	7.224837
72796	2.4286554	2.6021153e-06	9.067357e-06	4.1468444	5.1551166	0.0037406045	24.813068	7.216448
70076	5.9628367	7.906929e-06	7.1026385e-05	8.554375	11.69545	1.1216029	54.000904	16.225393
80477	3.4788551	4.7273934e-06	4.4927e-06	5.5436482	5.436614	0.7357299	26.820232	8.1097
73211	2.960748	1.4228746e-05	1.847744e-06	4.343568	4.684371	0.0017086576	20.208778	6.8413477
8367	3.6176238	5.1558018e-05	2.0459294e-05	42.718773	39.796524	0.058369562	200.31105	63.358345
2688	1.5523484	3.185682e-05	6.7166984e-06	10.375312	9.529521	0.020714335	36.19063	15.251958
9942	4.6832843	2.6170164e-07	2.361834e-06	11.132232	11.365749	0.004743238	52.631226	17.224064
73181	3.6426191	3.1050295e-06	1.675263e-05	3.1557295	5.7518506	0.0048678485	30.01717	7.1236897
32812	2.7887552	5.3998083e-06	0.0064083375	2.3098192	5.0696564	0.06266104	22.80018	5.826297
38004	2.0369759	1.7880462e-05	7.107854e-06	9.769604	8.716496	0.0018304287	29.457771	14.664136
22916	1.619986	1.4053658e-06	7.18981e-07	3.2366781	3.1544976	0.006995872	11.908744	4.8812785
71389	2.6538477	3.3527613e-08	4.172325e-07	3.6177986	5.3789363	0.0020575554	27.392048	7.04568
12328	1.7140119	2.119504e-05	3.0361116e-06	15.07449	15.45266	0.020377032	51.876	23.350101
38788	1.5303613	2.0423904e-06	0.16052777	2.5138288	5.17447	0.25610378	19.208487	6.0814247
2822	1.5231016	9.973533e-06	1.07735395e-05	16.595373	16.401356	0.023776093	60.953117	25.3333
27610	1.3594334	5.6251884e-06	2.1740794e-05	10.253526	9.340554	0.011768012	33.23626	15.26677
17938	1.9636134	3.0440278e-05	5.491078e-06	11.1622	11.60662	0.020848248	43.226086	17.437235
2978	1.6979611	2.0964071e-06	8.482486e-06	3.5550382	4.0887346	0.008802753	19.173464	5.9611692
64711	1.5572453	2.8852373e-06	2.0079315e-06	2.2077475	2.7056518	0.0027486696	19.434885	3.9465625
41170	1.7843637	5.9725717e-06	5.2787364e-06	5.2835274	5.9391427	0.002008074	22.896967	8.616167
64724	8.305477	1.8980354e-06	3.59416e-05	13.956657	11.161805	0.012132755	54.23448	19.659142
3303	2.9732897	2.1150336e-06	3.0100346e-06	1.6232085	3.3428845	0.00058820355	11.615463	3.9507613
2983	1.4175951	5.569309e-07	6.7427754e-07	4.860434	5.03556	0.18545033	28.608885	7.728425
51234	3.5078962	1.2144446e-06	9.588897e-06	3.3793473	5.3782096	0.006975309	22.469713	6.832917
27752	9.369757	8.6454675e-06	1.2498349e-05	17.546352	14.389513	0.031224674	78.332794	25.339434
33542	4.9864316	7.1618706e-07	1.47596e-05	7.659725	9.381791	0.004395726	58.19935	12.9921465
14737	1.3452603	6.3069165e-06	7.845461e-06	4.6306653	5.3789005	0.005229362	24.345024	7.6614313
28559	3.0888174	1.0424294e-05	5.185604e-06	16.684362	16.832827	0.03666943	70.01971	25.747076
11794	41.864788	1.9067898e-05	4.9717724e-05	38.491756	48.629314	0.0037570554	407.5459	65.699684
7692	3.727359	4.3204054e-06	3.091991e-07	16.0045	11.804596	0.01129367	147.61914	21.905224
18798	1.3649993	2.2996217e-05	4.6189874e-05	15.841958	15.46977	0.025274597	50.14961	23.939945
15470	3.8654428	1.898408e-05	9.406358e-06	14.3428545	16.276209	0.008192398	66.74082	24.079327
39092	4.9635916	8.512288e-06	3.266707e-05	7.9763193	7.519069	0.01175663	22.494757	12.022162
72907	2.6266148	7.875264e-06	1.2777746e-06	4.372541	4.683607	0.0036070677	25.583096	7.100847
32714	1.4708229	3.7811697e-06	5.066395e-06	3.3333836	2.7052913	0.007131377	16.017576	4.676698
40880	4.5935516	5.8393925e-07	9.685755e-08	3.6377869	6.6649146	0.0024490508	22.248798	8.083035
65222	2.49813	1.1948869e-05	4.7683716e-06	4.551881	4.4013367	0.009521847	23.941717	7.1141005
71391	2.1261392	3.40119e-06	1.0952353e-06	3.9546757	3.3229182	0.0059641837	21.859936	5.573758
43560	3.6834586	1.2721866e-06	8.717179e-06	3.1345885	8.638486	0.008431558	29.708761	9.850343
